Log Date,Log Submission Date,Log Type,Logged in Username,Device Users,Device ID,Message,App Version,CommCare Version
"Mar 10, 2017 18:19 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 534f42ce-057c-46f4-bfcb-c711d7c50524,unknown,2.34.0
"Mar 10, 2017 18:19 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 534f42ce-057c-46f4-bfcb-c711d7c50524,unknown,2.34.0
"Mar 10, 2017 18:19 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 10, 2017 18:20 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 551206d0-d418-4fa1-a90c-71297ab01a04,unknown,2.34.0
"Mar 10, 2017 18:20 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 551206d0-d418-4fa1-a90c-71297ab01a04,unknown,2.34.0
"Mar 10, 2017 18:20 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 10, 2017 18:22 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 1f3f3b62-76b0-459d-9b38-f9f9412f35c7,unknown,2.34.0
"Mar 10, 2017 18:22 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 1f3f3b62-76b0-459d-9b38-f9f9412f35c7,unknown,2.34.0
"Mar 10, 2017 18:22 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 10, 2017 18:26 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 75eb40d8-3fea-42e3-a648-50984979756c,unknown,2.34.0
"Mar 10, 2017 18:26 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 75eb40d8-3fea-42e3-a648-50984979756c,unknown,2.34.0
"Mar 10, 2017 18:26 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 10, 2017 18:28 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id aca3e758-a2aa-43bc-8ece-8dc2fc87a6d5,unknown,2.34.0
"Mar 10, 2017 18:28 CST","Mar 12, 2017 17:05 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id aca3e758-a2aa-43bc-8ece-8dc2fc87a6d5,unknown,2.34.0
"Mar 12, 2017 19:54 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 12, 2017 19:56 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id b667eb8a-7f70-400a-b630-af85d8b53536,unknown,2.34.0
"Mar 12, 2017 19:56 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id b667eb8a-7f70-400a-b630-af85d8b53536,unknown,2.34.0
"Mar 12, 2017 19:56 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 12, 2017 19:57 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id f8d18442-9ea1-44c7-88b7-89ea6f21879c,unknown,2.34.0
"Mar 12, 2017 19:57 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id f8d18442-9ea1-44c7-88b7-89ea6f21879c,unknown,2.34.0
"Mar 12, 2017 19:57 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 12, 2017 20:00 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 781a5fad-1245-44f6-9926-973c66eea0bb,unknown,2.34.0
"Mar 12, 2017 20:00 CST","Mar 13, 2017 17:32 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 781a5fad-1245-44f6-9926-973c66eea0bb,unknown,2.34.0
"Mar 14, 2017 10:30 CST","Mar 16, 2017 21:39 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 14, 2017 10:31 CST","Mar 16, 2017 21:39 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 34207849-2d1d-4c25-bad4-135122292a58,unknown,2.34.0
"Mar 14, 2017 10:31 CST","Mar 16, 2017 21:39 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 34207849-2d1d-4c25-bad4-135122292a58,unknown,2.34.0
"Mar 14, 2017 10:32 CST","Mar 16, 2017 21:39 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 14, 2017 10:32 CST","Mar 16, 2017 21:39 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Cancelled,unknown,2.34.0
"Mar 20, 2017 12:11 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 12:18 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 09558c44-b21f-4bc0-ba27-062051a18151,unknown,2.34.0
"Mar 20, 2017 12:18 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 09558c44-b21f-4bc0-ba27-062051a18151,unknown,2.34.0
"Mar 20, 2017 12:19 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 12:20 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 18311397-ad12-4651-9c31-89143276d47f,unknown,2.34.0
"Mar 20, 2017 12:20 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 18311397-ad12-4651-9c31-89143276d47f,unknown,2.34.0
"Mar 20, 2017 12:24 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 12:25 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 5f0727ec-bad9-4c41-b2e1-e41e1194bc18,unknown,2.34.0
"Mar 20, 2017 12:25 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 5f0727ec-bad9-4c41-b2e1-e41e1194bc18,unknown,2.34.0
"Mar 20, 2017 13:15 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 13:16 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 37ecbe11-1312-4389-8c2b-cc1fac830ac9,unknown,2.34.0
"Mar 20, 2017 13:16 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 37ecbe11-1312-4389-8c2b-cc1fac830ac9,unknown,2.34.0
"Mar 20, 2017 13:37 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 13:38 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 65f9b856-7eaf-4b50-8a9e-19aa5b3d7da2,unknown,2.34.0
"Mar 20, 2017 13:38 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 65f9b856-7eaf-4b50-8a9e-19aa5b3d7da2,unknown,2.34.0
"Mar 20, 2017 13:38 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 13:39 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id bddae3a4-23ed-45e7-9396-982976592ce1,unknown,2.34.0
"Mar 20, 2017 13:39 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id bddae3a4-23ed-45e7-9396-982976592ce1,unknown,2.34.0
"Mar 20, 2017 13:39 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 13:43 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id f532769b-efd8-413d-9219-73025337b85f,unknown,2.34.0
"Mar 20, 2017 13:43 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id f532769b-efd8-413d-9219-73025337b85f,unknown,2.34.0
"Mar 20, 2017 18:43 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 18:45 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 6903a2a4-d7e5-4897-a3be-6a2ba3746bca,unknown,2.34.0
"Mar 20, 2017 18:45 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 6903a2a4-d7e5-4897-a3be-6a2ba3746bca,unknown,2.34.0
"Mar 20, 2017 18:45 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 18:46 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 823ef620-f196-4f4c-a49d-01ba32dee905,unknown,2.34.0
"Mar 20, 2017 18:46 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 823ef620-f196-4f4c-a49d-01ba32dee905,unknown,2.34.0
"Mar 20, 2017 18:46 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 20, 2017 19:05 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 88716906-bed7-404c-a189-0c0e03e12852,unknown,2.34.0
"Mar 20, 2017 19:05 CST","Mar 21, 2017 07:28 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id 88716906-bed7-404c-a189-0c0e03e12852,unknown,2.34.0
"Mar 21, 2017 10:43 CST","Mar 24, 2017 21:35 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Starting|http://openrosa.org/formdesigner/KAWOK3_ACTIVIDAD_KAWOK3_REGISTRAR_LLAMADAS,unknown,2.34.0
"Mar 21, 2017 10:46 CST","Mar 24, 2017 21:35 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id bb9f013f-5bdf-4b6f-9ff0-5c46e207788b,unknown,2.34.0
"Mar 21, 2017 10:46 CST","Mar 24, 2017 21:35 CST",form-entry,atvae272,atvae272,866836020291621,Form Entry Completed for record with id bb9f013f-5bdf-4b6f-9ff0-5c46e207788b,unknown,2.34.0
